,index,user_id,created_at,text,state,county
353368,160,352837528,9/17/2017,addicks barker tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 90,Texas,Harris County
353371,163,492500684,9/17/2017,arroyo tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 95,Texas,Cameron County
353373,165,492812240,9/17/2017,avondale tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 95,Texas,Cameron County
353374,166,351112123,9/17/2017,brownsville tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 95,Texas,Cameron County
353376,168,350470641,9/17/2017,chihuahua tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353380,173,350474226,9/17/2017,citrus city tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353384,177,351070278,9/17/2017,edinburg tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353385,178,351071861,9/17/2017,faysville tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353395,188,492819044,9/17/2017,harlingen tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 95,Texas,Cameron County
353396,189,350484546,9/17/2017,havana tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353397,190,351269059,9/17/2017,houston tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 90,Texas,Harris County
353400,193,492833176,9/17/2017,kayare tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 95,Texas,Cameron County
353403,196,351073887,9/17/2017,lull tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353404,197,350487210,9/17/2017,madero tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353405,198,355524920,9/17/2017,mcallen tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353406,199,350489915,9/17/2017,mission tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353410,203,350492371,9/17/2017,palmhurst tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353412,206,350498943,9/17/2017,perezville tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353413,207,492836924,9/17/2017,primera tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 95,Texas,Cameron County
353415,209,492015770,9/17/2017,progreso lake tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353416,210,492374873,9/17/2017,ramona tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353417,211,351075759,9/17/2017,red gate tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353427,221,350502643,9/17/2017,sharyland tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
353432,226,492842608,9/17/2017,stuart place tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 95,Texas,Cameron County
353433,227,356670120,9/17/2017,sugar land tx sun sep 17th pm forecast tonight patchy fog lo 75 monday chance of storm hi 90,Texas,Fort Bend County
353435,229,492396896,9/17/2017,weslaco tx sun sep 17th pm forecast tonight patchy fog lo 79 monday chance of storm hi 99,Texas,Hidalgo County
354161,323,94001295,9/17/2017,spotr mile of adrian tx 22 50 utc hail 25 gt sporadic stone to half dollar pick up about 15 min after storm have pas,Texas,Oldham County
354222,397,31226825,9/17/2017,hang with morgan at texasfloodjam houstonstrong texasstrong texanscheerleaders,Texas,Harris County
354833,322,1410569689,9/17/2017,this one will be awesome bleed blue we be houstonstrong texasstrong,Texas,Harris County
355614,511,17166637,9/18/2017,now that the storm have settle and resident from texas and florida be make their way back,Texas,Harris County
355651,559,829764236,9/18/2017,more hurricane should any one hit texas we be prepare houstonstrong hurricane,Texas,Montgomery County
355773,721,140535991,9/18/2017,texas sunset harvey samaritanspurse pearland texas,Texas,Brazoria County
356107,273,14798614,9/18/2017,wow find this beauty in my front yard this be texas texasstrong swallowtail,Texas,Bexar County
356182,381,{'$numberLong': '3142363759'},9/18/2017,anybody who donate this hand to hand charity run for million for hurricane relief need to watch this wakeup,Texas,Harris County
356220,435,33017700,9/18/2017,lot of sand on the trail after the flood htown harvey postharvey postharveyhouston,Texas,Harris County
356304,552,{'$numberLong': '738794378995499008'},9/18/2017,the hurricane harvey fund raiser race be ashlyn first race away from our home track it be,Texas,Hunt County
356959,560,187322351,9/18/2017,kingwood texas have an enormous sense of community pride hurricane harvey can not pop our bubble,Texas,Harris County
357306,150,289986201,9/18/2017,elitetow destinationexcellence disaterresponseteam hurricaneharvey2017 texasstrong katy,Texas,Harris County
357419,311,{'$numberLong': '889427843159076865'},9/18/2017,gofundme need new artificial leg com after hurricane harvey here in houston texas medicaid,Texas,Harris County
357611,604,{'$numberLong': '2866011003'},9/18/2017,long road to recovery for dickinson after hurricane harvey,Texas,Galveston County
357629,636,52743232,9/18/2017,trainwithken greatness fitness htx floridastrong texasstrong str3ngth levelonefitness,Texas,Harris County
357658,689,{'$numberLong': '2875734329'},9/18/2017,cooper team rally relief effort for opponent hit hard by hurricane harvey,Texas,Montgomery County
358014,284,298742233,9/18/2017,the really mess up thing about hurricane be rent just increase le house equal higher,Texas,Walker County
358227,622,496548875,9/18/2017,carrollton tx mon sep 18th be forecast today chance of storm hi 91 tonight chance of storm lo 71,Texas,Dallas County
358228,623,350470641,9/18/2017,chihuahua tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358229,624,350474226,9/18/2017,citrus city tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358230,625,351399843,9/18/2017,cockrell hill tx mon sep 18th be forecast today chance of storm hi 91 tonight chance of storm lo 71,Texas,Dallas County
358231,626,351352016,9/18/2017,dallas tx mon sep 18th be forecast today chance of storm hi 91 tonight chance of storm lo 71,Texas,Dallas County
358232,627,606943561,9/18/2017,denton tx mon sep 18th be forecast today chance of storm hi 91 tonight partly cloudy lo 71,Texas,Denton County
358233,628,351070278,9/18/2017,edinburg tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358234,629,351071861,9/18/2017,faysville tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358235,630,360422758,9/18/2017,fort worth tx mon sep 18th be forecast today chance of storm hi 95 tonight chance of storm lo 71,Texas,Tarrant County
358236,631,356885819,9/18/2017,garland tx mon sep 18th be forecast today chance of storm hi 91 tonight chance of storm lo 71,Texas,Dallas County
358237,632,356662742,9/18/2017,grand prairie tx mon sep 18th be forecast today chance of storm hi 91 tonight chance of storm lo 71,Texas,Dallas County
358238,633,350479856,9/18/2017,granjeno tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358239,634,360423731,9/18/2017,haltom city tx mon sep 18th be forecast today chance of storm hi 95 tonight chance of storm lo 71,Texas,Tarrant County
358240,635,350484546,9/18/2017,havana tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358241,636,351269059,9/18/2017,houston tx mon sep 18th be forecast today chance of storm hi 90 tonight partly cloudy lo 75,Texas,Harris County
358242,637,361095799,9/18/2017,irving tx mon sep 18th be forecast today chance of storm hi 91 tonight chance of storm lo 71,Texas,Dallas County
358243,638,492833176,9/18/2017,kayare tx mon sep 18th be forecast today chance of storm hi 95 tonight partly cloudy lo 79,Texas,Cameron County
358244,639,500275998,9/18/2017,lewisville tx mon sep 18th be forecast today chance of storm hi 91 tonight partly cloudy lo 71,Texas,Denton County
358246,641,351073887,9/18/2017,lull tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358247,642,350487210,9/18/2017,madero tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358248,643,355524920,9/18/2017,mcallen tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358256,653,357018837,9/18/2017,mesquite tx mon sep 18th be forecast today chance of storm hi 91 tonight chance of storm lo 71,Texas,Dallas County
358257,654,350489915,9/18/2017,mission tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358258,655,360424884,9/18/2017,north richland hill tx mon sep 18th be forecast today chance of storm hi 95 tonight chance of storm lo 71,Texas,Tarrant County
358259,656,350492371,9/18/2017,palmhurst tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358260,657,350494798,9/18/2017,palmview tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358261,658,350498943,9/18/2017,perezville tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358262,659,492836924,9/18/2017,primera tx mon sep 18th be forecast today chance of storm hi 95 tonight partly cloudy lo 79,Texas,Cameron County
358263,660,492015770,9/18/2017,progreso lake tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358264,661,492374873,9/18/2017,ramona tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358265,662,351075759,9/18/2017,red gate tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358268,666,360427216,9/18/2017,richland hill tx mon sep 18th be forecast today chance of storm hi 95 tonight chance of storm lo 71,Texas,Tarrant County
358269,667,352086322,9/18/2017,san antonio tx mon sep 18th be forecast today chance of storm hi 91 tonight become cloudy lo 75,Texas,Bexar County
358270,668,351078623,9/18/2017,san carlos tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358271,669,366985781,9/18/2017,san marcos tx mon sep 18th be forecast today chance of storm hi 91 tonight partly cloudy lo 71,Texas,Hays County
358272,670,351270676,9/18/2017,sharpstown tx mon sep 18th be forecast today chance of storm hi 90 tonight partly cloudy lo 75,Texas,Harris County
358273,671,350502643,9/18/2017,sharyland tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358274,672,492842608,9/18/2017,stuart place tx mon sep 18th be forecast today chance of storm hi 95 tonight partly cloudy lo 79,Texas,Cameron County
358276,674,356670120,9/18/2017,sugar land tx mon sep 18th be forecast today chance of storm hi 90 tonight partly cloudy lo 75,Texas,Fort Bend County
358277,675,361103000,9/18/2017,sunset valley tx mon sep 18th be forecast today chance of storm hi 91 tonight partly cloudy lo 71,Texas,Travis County
358278,676,492396896,9/18/2017,weslaco tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358322,742,350474324,9/18/2017,abram tx mon sep 18th be forecast today chance of storm hi 99 tonight partly cloudy lo 79,Texas,Hidalgo County
358323,743,492491698,9/18/2017,adam garden tx mon sep 18th be forecast today chance of storm hi 95 tonight partly cloudy lo 79,Texas,Cameron County
